id	name	namespace	parents	level
GO:1900403	negative regulation of cellular amino acid biosynthetic process by negative regulation of transcription from RNA polymerase II promoter	biological_process	GO:0072365,GO:2000283	9
GO:1900404	positive regulation of DNA repair by positive regulation of transcription from RNA polymerase II promoter	biological_process	GO:0045739,GO:0045944	8
GO:1900405	regulation of cell separation after cytokinesis by regulation of transcription from RNA polymerase II promoter	biological_process	GO:0006357,GO:0010590	6
GO:1900406	regulation of conjugation with cellular fusion by regulation of transcription from RNA polymerase II promoter	biological_process	GO:0006357,GO:0031137	6
GO:1900407	regulation of cellular response to oxidative stress	biological_process	GO:0080135,GO:1902882	6
GO:1900408	negative regulation of cellular response to oxidative stress	biological_process	GO:0048523,GO:1900407,GO:1902883	6
GO:1900409	positive regulation of cellular response to oxidative stress	biological_process	GO:0048522,GO:1900407,GO:1902884	6
GO:1900410	regulation of histone modification by regulation of transcription from RNA polymerase II promoter	biological_process	GO:0006357,GO:0031056	7
GO:1900411	regulation of histone acetylation by regulation of transcription from RNA polymerase II promoter	biological_process	GO:0035065,GO:0072364,GO:1900410	8
GO:1900412	regulation of histone methylation by regulation of transcription from RNA polymerase II promoter	biological_process	GO:0031060,GO:1900410	8
GO:1900413	positive regulation of phospholipid biosynthetic process by positive regulation of transcription from RNA polymerase II promoter	biological_process	GO:0045944,GO:0071073	8
GO:1900414	regulation of cytokinesis by regulation of transcription from RNA polymerase II promoter	biological_process	GO:0032465	7
GO:1900415	regulation of fungal-type cell wall biogenesis by regulation of transcription from RNA polymerase II promoter	biological_process	GO:0006357,GO:0032995	6
GO:1900416	regulation of 4,6-pyruvylated galactose residue biosynthetic process by regulation of transcription from RNA polymerase II promoter	biological_process	GO:0060634,GO:1900402	8
GO:1900417	negative regulation of transmembrane transport by negative regulation of transcription from RNA polymerase II promoter	biological_process	GO:0034763,GO:1900392	7
GO:1900418	positive regulation of purine nucleotide biosynthetic process by positive regulation of transcription from RNA polymerase II promoter	biological_process	GO:0045944,GO:1900373	8
GO:1900419	regulation of cellular alcohol catabolic process	biological_process	GO:0031329	7
GO:1900420	negative regulation of cellular alcohol catabolic process	biological_process	GO:0031330,GO:1900419	8
GO:1900421	positive regulation of cellular alcohol catabolic process	biological_process	GO:0031331,GO:1900419	8
GO:1900422	positive regulation of cellular alcohol catabolic process by positive regulation of transcription from RNA polymerase II promoter	biological_process	GO:0045944,GO:1900421	8
GO:1900423	positive regulation of mating type switching by positive regulation of transcription from RNA polymerase II promoter	biological_process	GO:0045944,GO:1900374	8
GO:1900424	regulation of defense response to bacterium	biological_process	GO:0002831,GO:0031347,GO:0032101,GO:0043900	5
GO:1900425	negative regulation of defense response to bacterium	biological_process	GO:0002832,GO:0031348,GO:0032102,GO:0043901,GO:1900424	6
GO:1900426	positive regulation of defense response to bacterium	biological_process	GO:0002833,GO:0031349,GO:0032103,GO:0043902,GO:1900424	6
GO:1900427	regulation of cellular response to oxidative stress by regulation of transcription from RNA polymerase II promoter	biological_process	GO:0006357,GO:1900407	7
GO:1900428	regulation of filamentous growth of a population of unicellular organisms	biological_process	GO:0010570	6
GO:1900429	negative regulation of filamentous growth of a population of unicellular organisms	biological_process	GO:0060258,GO:1900428	7
GO:1900430	positive regulation of filamentous growth of a population of unicellular organisms	biological_process	GO:0090033,GO:1900428	7
GO:1900431	regulation of filamentous growth of a population of unicellular organisms in response to heat	biological_process	GO:0080134,GO:1900428	6
GO:1900432	negative regulation of filamentous growth of a population of unicellular organisms in response to heat	biological_process	GO:0048585,GO:1900429,GO:1900431	6
GO:1900433	positive regulation of filamentous growth of a population of unicellular organisms in response to heat	biological_process	GO:0048584,GO:1900430,GO:1900431	6
GO:1900434	regulation of filamentous growth of a population of unicellular organisms in response to starvation	biological_process	GO:0032107,GO:0080134,GO:1900428	6
GO:1900435	negative regulation of filamentous growth of a population of unicellular organisms in response to starvation	biological_process	GO:0032108,GO:1900429,GO:1900434	7
GO:1900436	positive regulation of filamentous growth of a population of unicellular organisms in response to starvation	biological_process	GO:0032109,GO:1900430,GO:1900434	7
GO:1900437	regulation of filamentous growth of a population of unicellular organisms in response to chemical stimulus	biological_process	GO:0048583,GO:1900428	5
GO:1900438	negative regulation of filamentous growth of a population of unicellular organisms in response to chemical stimulus	biological_process	GO:0048585,GO:1900429,GO:1900437	6
GO:1900439	positive regulation of filamentous growth of a population of unicellular organisms in response to chemical stimulus	biological_process	GO:0048584,GO:1900430,GO:1900437	6
GO:1900440	regulation of filamentous growth of a population of unicellular organisms in response to neutral pH	biological_process	GO:1900741	6
GO:1900441	negative regulation of filamentous growth of a population of unicellular organisms in response to neutral pH	biological_process	GO:1900440,GO:1900742	7
GO:1900442	positive regulation of filamentous growth of a population of unicellular organisms in response to neutral pH	biological_process	GO:1900440,GO:1900743	7
GO:1900443	regulation of filamentous growth of a population of unicellular organisms in response to biotic stimulus	biological_process	GO:0002831,GO:1900428	6
GO:1900444	negative regulation of filamentous growth of a population of unicellular organisms in response to biotic stimulus	biological_process	GO:0002832,GO:1900429,GO:1900443	7
GO:1900445	positive regulation of filamentous growth of a population of unicellular organisms in response to biotic stimulus	biological_process	GO:0002833,GO:1900430,GO:1900443	7
GO:1900446	negative regulation of tRNA transcription from RNA polymerase III promoter	biological_process	GO:0016480	8
GO:1900447	regulation of cell morphogenesis involved in phenotypic switching	biological_process	GO:0022604	6
GO:1900448	regulation of pyrimidine nucleotide biosynthetic process by positive regulation of transcription from RNA polymerase II promoter	biological_process	GO:0006357,GO:1900397	7
GO:1900449	regulation of glutamate receptor signaling pathway	biological_process	GO:0009966	6
GO:1900450	negative regulation of glutamate receptor signaling pathway	biological_process	GO:0009968,GO:1900449	7
GO:1900451	positive regulation of glutamate receptor signaling pathway	biological_process	GO:0009967,GO:1900449	7
GO:1900452	regulation of long term synaptic depression	biological_process	GO:0050789	4
GO:1900453	negative regulation of long term synaptic depression	biological_process	GO:0048519,GO:1900452	5
GO:1900454	positive regulation of long term synaptic depression	biological_process	GO:0048518,GO:1900452	5
GO:1900455	regulation of flocculation via cell wall protein-carbohydrate interaction	biological_process	GO:0060256	6
GO:1900456	obsolete regulation of invasive growth in response to glucose limitation by regulation of transcription from RNA polymerase II promoter	biological_process		NA
GO:1900457	regulation of brassinosteroid mediated signaling pathway	biological_process	GO:0009966,GO:1901419	6
GO:1900458	negative regulation of brassinosteroid mediated signaling pathway	biological_process	GO:0009968,GO:1900457,GO:1901420	7
GO:1900459	positive regulation of brassinosteroid mediated signaling pathway	biological_process	GO:0009967,GO:1900457,GO:1901421	7
GO:1900460	negative regulation of invasive growth in response to glucose limitation by negative regulation of transcription from RNA polymerase II promoter	biological_process	GO:0000122,GO:2000218	8
GO:1900461	positive regulation of pseudohyphal growth by positive regulation of transcription from RNA polymerase II promoter	biological_process	GO:0045944,GO:2000222	8
GO:1900462	negative regulation of pseudohyphal growth by negative regulation of transcription from RNA polymerase II promoter	biological_process	GO:0000122,GO:2000221	8
GO:1900463	negative regulation of cellular response to alkaline pH by negative regulation of transcription from RNA polymerase II promoter	biological_process	GO:0000122,GO:1900068	7
GO:1900464	negative regulation of cellular hyperosmotic salinity response by negative regulation of transcription from RNA polymerase II promoter	biological_process	GO:0000122,GO:1900070	7
GO:1900465	negative regulation of arginine catabolic process by negative regulation of transcription from RNA polymerase II promoter	biological_process	GO:0072365,GO:1900082	9
GO:1900466	positive regulation of arginine biosynthetic process by positive regulation of transcription from RNA polymerase II promoter	biological_process	GO:0072366,GO:1900080	9
GO:1900467	obsolete regulation of cellular potassium ion homeostasis	biological_process		NA
GO:1900468	regulation of phosphatidylserine biosynthetic process	biological_process	GO:0071071,GO:2000282	8
GO:1900469	negative regulation of phosphatidylserine biosynthetic process	biological_process	GO:0071072,GO:1900468,GO:2000283	9
GO:1900470	positive regulation of phosphatidylserine biosynthetic process	biological_process	GO:0071073,GO:1900468,GO:2000284	9
GO:1900471	negative regulation of inositol biosynthetic process by negative regulation of transcription from RNA polymerase II promoter	biological_process	GO:0000122,GO:0010678,GO:1900089,GO:1900402	8
GO:1900472	positive regulation of phosphatidylcholine biosynthetic process by positive regulation of transcription from RNA polymerase II promoter	biological_process	GO:1900413,GO:2001247	8
GO:1900473	negative regulation of phosphatidylcholine biosynthetic process by negative regulation of transcription from RNA polymerase II promoter	biological_process	GO:0000122,GO:2001246	8
GO:1900474	negative regulation of mating type switching by negative regulation of transcription from RNA polymerase II promoter	biological_process	GO:0000122,GO:0031495	7
GO:1900475	positive regulation of meiosis by negative regulation of transcription from RNA polymerase II promoter	biological_process	GO:0000122,GO:0045836,GO:1900401	8
GO:1900476	positive regulation of meiosis by positive regulation of transcription from RNA polymerase II promoter	biological_process	GO:0045836,GO:0045944,GO:1900401	8
GO:1900477	negative regulation of G1/S transition of mitotic cell cycle by negative regulation of transcription from RNA polymerase II promoter	biological_process	GO:0000122,GO:2000134	8
GO:1900478	positive regulation of sulfate assimilation by positive regulation of transcription from RNA polymerase II promoter	biological_process	GO:0045944,GO:1900059	8
GO:1900479	positive regulation of flocculation via cell wall protein-carbohydrate interaction	biological_process	GO:1900455,GO:1900735	7
GO:1900480	regulation of diacylglycerol biosynthetic process	biological_process	GO:0031326,GO:0046890	7
GO:1900481	negative regulation of diacylglycerol biosynthetic process	biological_process	GO:0031327,GO:0051055,GO:1900480	8
GO:1900482	positive regulation of diacylglycerol biosynthetic process	biological_process	GO:0031328,GO:0046889,GO:1900480	8
GO:1900483	regulation of protein targeting to vacuolar membrane	biological_process	GO:0090313,GO:1903335,GO:1903649	6
GO:1900484	negative regulation of protein targeting to vacuolar membrane	biological_process	GO:0090315,GO:1900483,GO:1903336,GO:1903650	7
GO:1900485	positive regulation of protein targeting to vacuolar membrane	biological_process	GO:0090314,GO:1900483,GO:1903337,GO:1903651	7
GO:1900486	positive regulation of isopentenyl diphosphate biosynthetic process, mevalonate pathway	biological_process	GO:0045828,GO:0051176,GO:0051197,GO:0071073,GO:2001210	8
GO:1900487	regulation of [2Fe-2S] cluster assembly	biological_process	GO:1903329	6
GO:1900488	negative regulation of [2Fe-2S] cluster assembly	biological_process	GO:1900487,GO:1903330	7
GO:1900489	positive regulation of [2Fe-2S] cluster assembly	biological_process	GO:1900487,GO:1903331	7
GO:1900490	positive regulation of hydroxymethylglutaryl-CoA reductase (NADPH) activity	biological_process	GO:0051353,GO:2001215	7
GO:1900491	regulation of [4Fe-4S] cluster assembly	biological_process	GO:1903329	6
GO:1900492	negative regulation of [4Fe-4S] cluster assembly	biological_process	GO:1900491,GO:1903330	7
GO:1900493	positive regulation of [4Fe-4S] cluster assembly	biological_process	GO:1900491,GO:1903331	7
GO:1900494	regulation of butyryl-CoA biosynthetic process from acetyl-CoA	biological_process	GO:0042304,GO:0050812	8
GO:1900495	negative regulation of butyryl-CoA biosynthetic process from acetyl-CoA	biological_process	GO:0010563,GO:0045717,GO:0051175,GO:0051198,GO:1900494	8
GO:1900496	positive regulation of butyryl-CoA biosynthetic process from acetyl-CoA	biological_process	GO:0010562,GO:0045723,GO:0051176,GO:0051197,GO:1900494	8
GO:1900497	regulation of butyryl-CoA catabolic process to butanol	biological_process	GO:0019217,GO:0031329,GO:0042762,GO:0050994,GO:0051174,GO:0051196,GO:1902930	7
GO:1900498	negative regulation of butyryl-CoA catabolic process to butanol	biological_process	GO:0010563,GO:0031330,GO:0045922,GO:0050995,GO:0051175,GO:0051198,GO:1900497,GO:1902931	8
GO:1900499	positive regulation of butyryl-CoA catabolic process to butanol	biological_process	GO:0010562,GO:0031331,GO:0045923,GO:0050996,GO:0051176,GO:0051197,GO:1900497,GO:1902932	8
GO:1900500	regulation of butyryl-CoA catabolic process to butyrate	biological_process	GO:0031329,GO:0042304,GO:0042762,GO:0050994,GO:0051174,GO:0051196	7
GO:1900501	negative regulation of butyryl-CoA catabolic process to butyrate	biological_process	GO:0010563,GO:0031330,GO:0045717,GO:0050995,GO:0051175,GO:0051198,GO:1900500	8
GO:1900502	positive regulation of butyryl-CoA catabolic process to butyrate	biological_process	GO:0010562,GO:0031331,GO:0045723,GO:0050996,GO:0051176,GO:0051197,GO:1900500	8
GO:1900503	regulation of cellulosome assembly	biological_process	GO:1902115	6
GO:1900504	negative regulation of cellulosome assembly	biological_process	GO:1900503,GO:1902116	7
GO:1900505	positive regulation of cellulosome assembly	biological_process	GO:1900503,GO:1902117	7
GO:1900506	regulation of iron-sulfur-molybdenum cofactor assembly	biological_process	GO:0031326,GO:0051193	7
GO:1900507	negative regulation of iron-sulfur-molybdenum cofactor assembly	biological_process	GO:0031327,GO:0051195,GO:1900506	8
GO:1900508	positive regulation of iron-sulfur-molybdenum cofactor assembly	biological_process	GO:0031328,GO:0051194,GO:1900506	8
GO:1900509	regulation of pentose catabolic process to ethanol	biological_process	GO:0043471,GO:1902930	7
GO:1900510	negative regulation of pentose catabolic process to ethanol	biological_process	GO:0009895,GO:0010677,GO:1900509,GO:1902931	7
GO:1900511	positive regulation of pentose catabolic process to ethanol	biological_process	GO:0009896,GO:0010676,GO:1900509,GO:1902932	7
GO:1900512	regulation of starch utilization system complex assembly	biological_process	GO:0043254	6
GO:1900513	negative regulation of starch utilization system complex assembly	biological_process	GO:0031333,GO:1900512	7
GO:1900514	positive regulation of starch utilization system complex assembly	biological_process	GO:0031334,GO:1900512	7
GO:1900515	regulation of xylose catabolic process to ethanol	biological_process	GO:0043469,GO:1900509	8
GO:1900516	negative regulation of xylose catabolic process to ethanol	biological_process	GO:1900510,GO:1900515	8
GO:1900517	positive regulation of xylose catabolic process to ethanol	biological_process	GO:1900511,GO:1900515	8
GO:1900518	regulation of response to pullulan	biological_process	GO:0048583	5
GO:1900519	negative regulation of response to pullulan	biological_process	GO:0048585,GO:1900518	6
GO:1900520	positive regulation of response to pullulan	biological_process	GO:0048584,GO:1900518	6
GO:1900521	regulation of response to amylopectin	biological_process	GO:0048583	5
GO:1900522	negative regulation of response to amylopectin	biological_process	GO:0048585,GO:1900521	6
GO:1900523	positive regulation of response to amylopectin	biological_process	GO:0048584,GO:1900521	6
GO:1900524	positive regulation of flocculation via cell wall protein-carbohydrate interaction by positive regulation of transcription from RNA polymerase II promoter	biological_process	GO:0045944,GO:1900479	8
GO:1900525	positive regulation of phosphatidylserine biosynthetic process by positive regulation of transcription from RNA polymerase II promoter	biological_process	GO:0072366,GO:1900413,GO:1900470	9
GO:1900526	negative regulation of phosphatidylserine biosynthetic process by negative regulation of transcription from RNA polymerase II promoter	biological_process	GO:1900403,GO:1900469	10
GO:1900527	obsolete regulation of nucleus size involved in G1 to G0 transition	biological_process		NA
GO:1900528	obsolete regulation of cell shape involved in G1 to G0 transition	biological_process		NA
GO:1900529	obsolete regulation of cell shape involved in cellular response to glucose starvation	biological_process		NA
GO:1900530	obsolete regulation of cell shape involved in cellular response to salt stress	biological_process		NA
GO:1900531	obsolete regulation of cell shape involved in cellular response to heat	biological_process		NA
GO:1900532	obsolete negative regulation of cell proliferation involved in cellular hyperosmotic response	biological_process		NA
GO:1900533	palmitic acid metabolic process	biological_process	GO:0001676	7
GO:1900534	palmitic acid catabolic process	biological_process	GO:0042758,GO:1900533	8
GO:1900535	palmitic acid biosynthetic process	biological_process	GO:0042759,GO:1900533	8
GO:1900536	obsolete regulation of glucose homeostasis	biological_process		NA
GO:1900537	obsolete negative regulation of glucose homeostasis	biological_process		NA
GO:1900538	obsolete positive regulation of glucose homeostasis	biological_process		NA
GO:1900539	fumonisin metabolic process	biological_process	GO:0019748,GO:0019752	5
GO:1900540	fumonisin catabolic process	biological_process	GO:0046395,GO:0090487,GO:1900539	6
GO:1900541	fumonisin biosynthetic process	biological_process	GO:0044550,GO:0046394,GO:1900539	6
GO:1900542	regulation of purine nucleotide metabolic process	biological_process	GO:0006140	8
GO:1900543	negative regulation of purine nucleotide metabolic process	biological_process	GO:0045980,GO:1900542	8
GO:1900544	positive regulation of purine nucleotide metabolic process	biological_process	GO:0045981,GO:1900542	8
GO:1900545	regulation of phenotypic switching by regulation of transcription from RNA polymerase II promoter	biological_process	GO:0006357,GO:1900239	6
GO:1900546	positive regulation of phenotypic switching by regulation of transcription from RNA polymerase II promoter	biological_process	GO:1900241,GO:1900545	7
GO:1900547	negative regulation of phenotypic switching by regulation of transcription from RNA polymerase II promoter	biological_process	GO:1900240,GO:1900545	7
GO:1900548	heme b catabolic process	biological_process	GO:0042167,GO:0046492	6
GO:1900549	N',N'',N'''-triacetylfusarinine C metabolic process	biological_process	GO:0019748,GO:1901564	5
GO:1900550	N',N'',N'''-triacetylfusarinine C catabolic process	biological_process	GO:0090487,GO:1900549,GO:1901565	6
GO:1900551	N',N'',N'''-triacetylfusarinine C biosynthetic process	biological_process	GO:0044550,GO:1900549,GO:1901566	6
GO:1900552	asperfuranone metabolic process	biological_process	GO:0030638,GO:0034311,GO:0042180,GO:0046483,GO:1901360,GO:1902644,GO:1902652	5
GO:1900553	asperfuranone catabolic process	biological_process	GO:0030640,GO:0034313,GO:0042182,GO:0046700,GO:1900552,GO:1901361	6
GO:1900554	asperfuranone biosynthetic process	biological_process	GO:0018130,GO:0030639,GO:0034312,GO:0042181,GO:1900552,GO:1901362,GO:1902645,GO:1902653	6
GO:1900555	emericellamide metabolic process	biological_process	GO:0006629,GO:0019748,GO:0044763,GO:0050761,GO:1901334	4
GO:1900556	emericellamide catabolic process	biological_process	GO:0016042,GO:0050762,GO:0090487,GO:1900555,GO:1901335	5
GO:1900557	emericellamide biosynthetic process	biological_process	GO:0008610,GO:0044550,GO:0050763,GO:1900555,GO:1901336	5
GO:1900558	austinol metabolic process	biological_process	GO:0044710,GO:0071704	4
GO:1900559	austinol catabolic process	biological_process	GO:0044712,GO:1900558,GO:1901575	5
GO:1900560	austinol biosynthetic process	biological_process	GO:0044711,GO:1900558,GO:1901576	5
GO:1900561	dehydroaustinol metabolic process	biological_process	GO:0019748,GO:0071704	4
GO:1900562	dehydroaustinol catabolic process	biological_process	GO:0090487,GO:1900561,GO:1901575	5
GO:1900563	dehydroaustinol biosynthetic process	biological_process	GO:0044550,GO:1900561,GO:1901576	5
GO:1900564	chanoclavine-I metabolic process	biological_process	GO:0019748,GO:0034308,GO:0035836,GO:0044763,GO:0046483,GO:0097164,GO:1901360	4
GO:1900565	chanoclavine-I catabolic process	biological_process	GO:0034310,GO:0046700,GO:0090487,GO:1900564,GO:1900806,GO:1901361	5
GO:1900566	chanoclavine-I biosynthetic process	biological_process	GO:0018130,GO:0034309,GO:0035837,GO:0044550,GO:1900564,GO:1901362	5
GO:1900567	chanoclavine-I aldehyde metabolic process	biological_process	GO:0006081,GO:0019748,GO:0035836,GO:0097164,GO:1901360	5
GO:1900568	chanoclavine-I aldehyde catabolic process	biological_process	GO:0046185,GO:0090487,GO:1900567,GO:1900806,GO:1901361	5
GO:1900569	chanoclavine-I aldehyde biosynthetic process	biological_process	GO:0035837,GO:0044550,GO:0046184,GO:1900567,GO:1901362	5
GO:1900570	diorcinol metabolic process	biological_process	GO:0018904,GO:0018958,GO:0019748,GO:0044763	4
GO:1900571	diorcinol catabolic process	biological_process	GO:0019336,GO:0090487,GO:1900570,GO:1901502	5
GO:1900572	diorcinol biosynthetic process	biological_process	GO:0044550,GO:0046189,GO:1900570,GO:1901503	5
GO:1900573	emodin metabolic process	biological_process	GO:0006725,GO:0018958,GO:0019748,GO:1901360,GO:1901661	5
GO:1900574	emodin catabolic process	biological_process	GO:0019336,GO:0019439,GO:0090487,GO:1900573,GO:1901361,GO:1901662	6
GO:1900575	emodin biosynthetic process	biological_process	GO:0019438,GO:0044550,GO:0046189,GO:1900573,GO:1901362,GO:1901663	6
GO:1900576	gerfelin metabolic process	biological_process	GO:0009712,GO:0018904,GO:0019748,GO:0032787,GO:0042537	5
GO:1900577	gerfelin catabolic process	biological_process	GO:0019614,GO:0072329,GO:0090487,GO:1900576,GO:1901502	6
GO:1900578	gerfelin biosynthetic process	biological_process	GO:0009713,GO:0044550,GO:0072330,GO:1900576,GO:1901503	6
GO:1900579	(17Z)-protosta-17(20),24-dien-3beta-ol metabolic process	biological_process	GO:0006066,GO:0008202,GO:0010685,GO:0019748	5
GO:1900580	(17Z)-protosta-17(20),24-dien-3beta-ol catabolic process	biological_process	GO:0006706,GO:0016105,GO:0046164,GO:0090487,GO:1900579	6
GO:1900581	(17Z)-protosta-17(20),24-dien-3beta-ol biosynthetic process	biological_process	GO:0006694,GO:0010686,GO:0044550,GO:0046165,GO:1900579	6
GO:1900582	o-orsellinic acid metabolic process	biological_process	GO:0018958,GO:0019748,GO:0032787,GO:0042537	5
GO:1900583	o-orsellinic acid catabolic process	biological_process	GO:0019336,GO:0072329,GO:0090487,GO:1900582	6
GO:1900584	o-orsellinic acid biosynthetic process	biological_process	GO:0044550,GO:0046189,GO:0072330,GO:1900582	6
GO:1900585	arugosin metabolic process	biological_process	GO:0019748,GO:0071704	4
GO:1900586	arugosin catabolic process	biological_process	GO:0090487,GO:1900585,GO:1901575	5
GO:1900587	arugosin biosynthetic process	biological_process	GO:0044550,GO:1900585,GO:1901576	5
GO:1900588	violaceol I metabolic process	biological_process	GO:0009712,GO:0018904,GO:0019748,GO:0044763	4
GO:1900589	violaceol I catabolic process	biological_process	GO:0019614,GO:0090487,GO:1900588,GO:1901502	5
GO:1900590	violaceol I biosynthetic process	biological_process	GO:0009713,GO:0044550,GO:1900588,GO:1901503	5
GO:1900591	violaceol II metabolic process	biological_process	GO:0009712,GO:0018904,GO:0019748,GO:0044763	4
GO:1900592	violaceol II catabolic process	biological_process	GO:0019614,GO:0090487,GO:1900591,GO:1901502	5
GO:1900593	violaceol II biosynthetic process	biological_process	GO:0009713,GO:0044550,GO:1900591,GO:1901503	5
GO:1900594	(+)-kotanin metabolic process	biological_process	GO:0019748,GO:0044763,GO:0046483,GO:1901360	4
GO:1900595	(+)-kotanin catabolic process	biological_process	GO:0046700,GO:0090487,GO:1900594,GO:1901361	5
GO:1900596	(+)-kotanin biosynthetic process	biological_process	GO:0018130,GO:0044550,GO:1900594,GO:1901362	5
GO:1900597	demethylkotanin metabolic process	biological_process	GO:0019748,GO:0044763,GO:0046483,GO:1901360	4
GO:1900598	demethylkotanin catabolic process	biological_process	GO:0046700,GO:0090487,GO:1900597,GO:1901361	5
GO:1900599	demethylkotanin biosynthetic process	biological_process	GO:0018130,GO:0044550,GO:1900597,GO:1901362	5
GO:1900600	endocrocin metabolic process	biological_process	GO:0018958,GO:0019748,GO:0032787,GO:1901661	5
GO:1900601	endocrocin catabolic process	biological_process	GO:0019336,GO:0072329,GO:0090487,GO:1900600,GO:1901662	6
GO:1900602	endocrocin biosynthetic process	biological_process	GO:0044550,GO:0046189,GO:0072330,GO:1900600,GO:1901663	6
GO:1900603	tensidol A metabolic process	biological_process	GO:0019748,GO:0044763,GO:0046483,GO:1901360,GO:1901564	4
GO:1900604	tensidol A catabolic process	biological_process	GO:0046700,GO:0090487,GO:1900603,GO:1901361,GO:1901565	5
GO:1900605	tensidol A biosynthetic process	biological_process	GO:0018130,GO:0044550,GO:1900603,GO:1901362,GO:1901566	5
GO:1900606	tensidol B metabolic process	biological_process	GO:0019748,GO:0019752,GO:0046483,GO:1901360,GO:1901564	5
GO:1900607	tensidol B catabolic process	biological_process	GO:0046395,GO:0046700,GO:0090487,GO:1900606,GO:1901361,GO:1901565	6
GO:1900608	tensidol B biosynthetic process	biological_process	GO:0018130,GO:0044550,GO:0046394,GO:1900606,GO:1901362,GO:1901566	6
GO:1900609	F-9775A metabolic process	biological_process	GO:0018958,GO:0019748,GO:0030638,GO:0044763,GO:1901376	4
GO:1900610	F-9775A catabolic process	biological_process	GO:0019336,GO:0030640,GO:0090487,GO:1900609,GO:1901377	5
GO:1900611	F-9775A biosynthetic process	biological_process	GO:0030639,GO:0044550,GO:0046189,GO:1900609,GO:1901378	5
GO:1900612	F-9775B metabolic process	biological_process	GO:0018958,GO:0019748,GO:0030638,GO:0044763,GO:1901376	4
GO:1900613	F-9775B catabolic process	biological_process	GO:0019336,GO:0030640,GO:0090487,GO:1900612,GO:1901377	5
GO:1900614	F-9775B biosynthetic process	biological_process	GO:0030639,GO:0044550,GO:0046189,GO:1900612,GO:1901378	5
GO:1900615	emericellamide A metabolic process	biological_process	GO:0019748,GO:1900555	5
GO:1900616	emericellamide A catabolic process	biological_process	GO:0090487,GO:1900556,GO:1900615	6
GO:1900617	emericellamide A biosynthetic process	biological_process	GO:0044550,GO:1900557,GO:1900615	6
GO:1900618	regulation of shoot system morphogenesis	biological_process	GO:0022603,GO:0048831	6
GO:1900619	acetate ester metabolic process	biological_process	GO:0044710,GO:0071704	4
GO:1900620	acetate ester biosynthetic process	biological_process	GO:0044711,GO:1900619,GO:1901576	5
GO:1900621	regulation of transcription from RNA polymerase II promoter by calcium-mediated signaling	biological_process	GO:0006357,GO:0019722	7
GO:1900622	positive regulation of transcription from RNA polymerase II promoter by calcium-mediated signaling	biological_process	GO:0045944,GO:1900621	8
GO:1900623	regulation of monocyte aggregation	biological_process	GO:0034110,GO:1903037	8
GO:1900624	negative regulation of monocyte aggregation	biological_process	GO:0034111,GO:1900623,GO:1903038	9
GO:1900625	positive regulation of monocyte aggregation	biological_process	GO:0034112,GO:1900623,GO:1903039	7
GO:1900626	regulation of arugosin biosynthetic process	biological_process	GO:1900376	7
GO:1900627	negative regulation of arugosin biosynthetic process	biological_process	GO:1900377,GO:1900626	8
GO:1900628	positive regulation of arugosin biosynthetic process	biological_process	GO:1900378,GO:1900626	8
GO:1900629	methanophenazine metabolic process	biological_process	GO:0046483,GO:1901360,GO:1901564	5
GO:1900630	methanophenazine biosynthetic process	biological_process	GO:0018130,GO:1900629,GO:1901362,GO:1901566	6
GO:1900631	tridecane metabolic process	biological_process	GO:0043446	5
GO:1900632	tridecane biosynthetic process	biological_process	GO:0043447,GO:1900631	6
GO:1900633	pentadecane metabolic process	biological_process	GO:0043446	5
GO:1900634	pentadecane biosynthetic process	biological_process	GO:0043447,GO:1900633	6
GO:1900635	heptadecane metabolic process	biological_process	GO:0043446	5
GO:1900636	heptadecane biosynthetic process	biological_process	GO:0043447,GO:1900635	6
GO:1900637	regulation of asperfuranone biosynthetic process	biological_process	GO:1900732,GO:1902930	7
GO:1900638	negative regulation of asperfuranone biosynthetic process	biological_process	GO:1900637,GO:1900733,GO:1902931	8
GO:1900639	positive regulation of asperfuranone biosynthetic process	biological_process	GO:1900637,GO:1900734,GO:1902932	8
GO:1900640	regulation of austinol biosynthetic process	biological_process	GO:0009889	6
GO:1900641	negative regulation of austinol biosynthetic process	biological_process	GO:0009890,GO:1900640	7
GO:1900642	positive regulation of austinol biosynthetic process	biological_process	GO:0009891,GO:1900640	7
GO:1900643	regulation of chanoclavine-I biosynthetic process	biological_process	GO:1900822,GO:1902930	7
GO:1900644	negative regulation of chanoclavine-I biosynthetic process	biological_process	GO:1900643,GO:1900823,GO:1902931	8
GO:1900645	positive regulation of chanoclavine-I biosynthetic process	biological_process	GO:1900643,GO:1900824,GO:1902932	8
GO:1900646	regulation of chanoclavine-I aldehyde biosynthetic process	biological_process	GO:1900822	7
GO:1900647	negative regulation of chanoclavine-I aldehyde biosynthetic process	biological_process	GO:1900646,GO:1900823	8
GO:1900648	positive regulation of chanoclavine-I aldehyde biosynthetic process	biological_process	GO:1900646,GO:1900824	8
GO:1900649	regulation of dehydroaustinol biosynthetic process	biological_process	GO:1900376	7
GO:1900650	negative regulation of dehydroaustinol biosynthetic process	biological_process	GO:1900377,GO:1900649	8
GO:1900651	positive regulation of dehydroaustinol biosynthetic process	biological_process	GO:1900378,GO:1900649	8
GO:1900652	regulation of demethylkotanin biosynthetic process	biological_process	GO:0031326,GO:1900376	7
GO:1900653	negative regulation of demethylkotanin biosynthetic process	biological_process	GO:0031327,GO:1900377,GO:1900652	8
