EntrezGene ID	Affy HG U133-PLUS-2 probeset
6636	203832_at
6636	
66037	236954_at
66037	
7023	205688_at
7023	
286006	1569852_at
286006	239203_at
78998	207458_at
256646	231338_at
256646	1564603_at
26529	221344_at
100505583	1561984_at
6730	224607_s_at
6730	
199990	236498_s_at
199990	236584_at
199990	229113_s_at
199990	
199990	1556309_s_at
199990	1558544_at
199990	236499_at
199990	220579_at
283682	1562308_at
283682	
105369203	1562308_at
105369203	
440957	
440957	229826_at
440957	238207_at
11180	233573_s_at
11180	217734_s_at
11180	
149643	1559390_a_at
79598	235918_x_at
79598	241836_x_at
79598	219886_at
79598	
26531	221343_at
101927334	
5073	203905_at
3641	206549_at
100846978	
285600	
285600	233915_at
285600	1553868_a_at
56124	221408_x_at
8642	222101_s_at
8642	218892_at
2162	203305_at
2162	
10421	202257_s_at
10421	202256_at
440804	230062_at
55337	
55337	53720_at
55337	1555491_a_at
55337	218429_s_at
10614	202814_s_at
10614	202815_s_at
3181	225932_s_at
3181	205292_s_at
3181	225107_at
3181	244131_at
3181	
101928894	1563086_at
57567	228460_at
57567	
5425	201115_at
5425	
101927845	
10419	217786_at
10419	1564521_x_at
10419	1564520_s_at
10419	
8491	218311_at
8491	
30000	226428_at
30000	221507_at
30000	221506_s_at
30000	210585_s_at
30000	215844_at
30000	
338949	
401492	
101929771	
100288814	
100652748	
100652748	231106_at
100652748	229428_at
51806	220414_at
392	216689_x_at
392	202117_at
392	
392	241419_at
5494	
5494	203966_s_at
5494	235344_at
5494	227728_at
5494	210407_at
5494	229027_at
646508	
317	211554_s_at
317	211553_x_at
317	204859_s_at
317	
51268	221605_s_at
51268	
100874249	
9013	203938_s_at
9013	203937_s_at
9013	
5414	210657_s_at
5414	210348_at
5414	
5414	233006_at
22795	204114_at
22795	
79697	219526_at
101954204	237540_at
1184	232127_at
1184	226273_at
1184	226274_at
1184	206704_at
1184	232128_s_at
1184	
2583	206435_at
2583	
2583	1555385_at
641371	202982_s_at
64319	242217_s_at
64319	218255_s_at
64319	
64319	238771_at
822	201850_at
822	
642946	
642946	235126_at
80025	238548_at
80025	218809_at
80025	
11258	204246_s_at
11258	
84945	234993_at
84945	235348_at
497661	224957_at
150468	229610_at
150468	
203259	225146_at
203259	
23166	38487_at
23166	1555320_a_at
23166	204150_at
23166	1555319_at
23166	
1393	205984_at
1393	
90313	
90313	225605_at
220081	
83982	223626_x_at
83982	
10952	203133_at
10952	244700_at
2921	207850_at
9361	209017_s_at
9361	
100302736	228234_at
100302736	239431_at
100302736	
51150	221972_s_at
51150	217855_x_at
51150	224472_x_at
51150	232032_x_at
51150	
51105	222133_s_at
51105	227523_s_at
51105	1554472_a_at
51105	226942_at
51105	230098_at
51105	
51105	231967_at
101927056	
11280	224029_x_at
11280	220791_x_at
11280	210853_at
25831	224481_s_at
25831	1557100_s_at
25831	241955_at
25831	242349_at
25831	241683_at
25831	
25831	1570251_at
91107	225868_at
91107	
57402	218677_at
23167	212149_at
23167	212150_at
23167	
2868	208365_s_at
2868	241989_at
2868	210600_s_at
2868	1560543_at
2868	
1936	214394_x_at
1936	203113_s_at
23598	210581_x_at
23598	211392_s_at
23598	211391_s_at
23598	209431_s_at
23598	
23598	209494_s_at
81631	
81631	239845_at
81631	208786_s_at
81631	208785_s_at
23385	208759_at
23385	
23385	237076_at
56603	219825_at
56603	234721_s_at
56603	
84034	242288_s_at
84034	224374_s_at
84034	221980_at
146853	
146853	237929_at
100128946	1557588_at
613126	233942_at
101927843	
101927843	1563107_at
10990	206856_at
2551	227428_at
2551	210188_at
2551	
114134	227176_at
114134	1552695_a_at
114134	1552694_at
114134	234268_at
114134	
91452	225663_at
91452	1568877_a_at
91452	
401387	202314_at
401387	216607_s_at
401387	1569783_at
401387	
1281	201852_x_at
1281	215076_s_at
1281	211161_s_at
1281	
51378	221134_at
83552	223499_at
83552	224286_at
83552	
105379374	
729967	226790_at
64096	234868_s_at
64096	221199_at
3890	
2244	204988_at
2244	216238_s_at
100130733	238488_at
358	207542_s_at
358	209047_at
7307	202858_at
7307	234731_at
7307	242499_at
7307	
7307	232141_at
7307	231904_at
102724594	234731_at
102724594	
102724594	232141_at
102724594	231904_at
253943	221749_at
253943	1564053_a_at
253943	
10189	226319_s_at
10189	226320_at
2633	231577_s_at
2633	202270_at
2633	202269_x_at
2633	
4689	205147_x_at
4689	207677_s_at
283450	211034_s_at
283450	
283450	1557529_at
91949	213190_at
91949	
493856	226689_at
493856	226686_at
102546228	
161394	232316_at
161394	1557680_at
161394	1557681_s_at
441608	
401285	
9311	207561_s_at
9311	
4998	205085_at
9455	1556097_at
9455	217080_s_at
9455	
7326	226005_at
7326	209141_at
7326	209142_s_at
7326	
23119	216911_s_at
23119	212966_at
23119	212965_at
23119	212964_at
284417	
284417	1570225_at
3553	205067_at
3553	39402_at
3553	
1431	208660_at
1431	
127385	
8073	208617_s_at
8073	208616_s_at
8073	208615_s_at
8073	216988_s_at
112401	
4913	209731_at
4913	
22974	210052_s_at
105378137	
80817	231850_x_at
80817	228334_x_at
80817	
80817	241426_at
55911	220023_at
130502	
130502	226838_at
27229	
27229	211337_s_at
27229	227907_at
124404	230947_at
124404	
25911	
25911	226009_at
25911	1553976_a_at
9080	214635_at
92749	231133_at
92749	
101928937	1562984_at
221927	225437_s_at
221927	
100505890	237425_at
8655	200703_at
8655	
57633	226884_at
57633	
3066	242141_at
3066	201833_at
3066	
148811	239929_at
90861	
90861	212115_at
90861	212109_at
90861	216031_x_at
393046	
162282	1559640_at
162282	
162282	1553211_at
162282	244095_at
55802	225443_at
55802	218508_at
55802	
1678	205217_at
1678	
617	
617	207618_s_at
100128126	
100128126	1561391_at
9203	1554172_a_at
9203	207559_s_at
9203	
9203	1554171_at
340533	244076_at
340533	234333_at
340533	244370_at
10765	201548_s_at
10765	201549_x_at
10765	201547_at
10765	235285_at
10765	211202_s_at
10765	
221262	
23233	225900_at
23233	
23233	215417_at
101928327	237982_at
101927310	
101927310	1561513_at
797	214636_at
797	
100132708	224278_at
100132708	
54927	217972_at
54927	241164_at
54927	
392138	
149281	
170626	
403339	
3777	235108_at
3777	228127_at
3777	205952_at
100505782	1557068_at
55299	219177_at
55299	
91608	244656_at
91608	235488_at
91608	
160518	243613_at
160518	228551_at
160518	238917_s_at
160518	215058_at
160518	
135152	239144_at
140459	221657_s_at
140459	222524_s_at
100113404	
1311	205713_s_at
1311	
2792	207166_at
2792	
284294	1561455_at
169355	1568638_a_at
169355	
1580	
1580	210096_at
1580	1555497_a_at
7443	203856_at
7443	
83544	
83544	226309_at
83544	223958_s_at
83544	223959_at
8153	
8153	214393_at
8153	213467_at
120935	
120935	1557620_a_at
114034	204080_at
91137	
91137	212833_at
91137	226831_at
22986	215522_at
22986	
81696	234840_s_at
283796	1556739_at
169026	1552985_at
169026	
169026	239983_at
114294	226354_at
114294	1552486_s_at
114294	1552485_at
114294	
146177	
146177	1553657_at
146177	238864_at
101930115	
101930115	1553657_at
101930115	238864_at
284099	1553486_a_at
346525	
729288	1557684_at
729288	220250_at
729288	227077_at
729288	217399_s_at
729288	
80221	218844_at
80221	
8644	
100526842	212270_x_at
100526842	200038_s_at
100526842	224957_at
100526842	212537_x_at
9038	221459_at
100505515	231333_at
101927604	1557702_at
7940	214574_x_at
7940	210629_x_at
7940	214181_x_at
7940	215633_x_at
7940	211582_x_at
7940	211581_x_at
79741	1553214_a_at
79741	1553215_s_at
79741	
92797	1552787_at
92797	1552788_a_at
92797	
23782	
57592	
57592	234924_s_at
101928656	
8085	227528_s_at
8085	227527_at
8085	211790_s_at
8085	231974_at
8085	
10725	208003_s_at
10725	215092_s_at
10725	224984_at
10725	
29948	
29948	219475_at
221241	1553934_at
221241	
283254	241498_at
283254	
7554	227508_at
7554	214901_at
7554	242043_s_at
7554	242044_at
7554	227509_x_at
9670	203546_at
9670	
344387	
51696	218603_at
28234	
28234	206354_at
101927129	1554891_at
101927129	
196472	1552526_at
84926	225134_at
84926	
245928	
27246	212742_at
27246	226468_at
27246	243976_at
27246	239383_at
5128	206474_at
5128	221918_at
5128	
100507495	
100507495	239248_at
100507495	233530_at
100507495	236520_at
285501	1561566_at
124583	46323_at
124583	1554327_a_at
124583	221732_at
124583	
101928659	
26707	208508_s_at
26707	216818_s_at
10693	206587_at
10693	
55120	218397_at
55120	
199920	238625_at
199920	231073_at
199920	
718	217767_at
718	
122970	229534_at
167838	227834_at
167838	
57819	209449_at
91056	231858_x_at
570	
286410	226785_at
286410	242690_at
286410	
3902	206486_at
3902	
482	
482	204311_at
400654	1561090_at
1289	203325_s_at
1289	212488_at
1289	212489_at
1289	
64753	
64753	226972_s_at
64753	232989_s_at
151473	238029_s_at
151473	
56922	218440_at
56922	
145645	240876_x_at
80148	218208_at
80148	
54663	240672_at
54663	221712_s_at
54663	
340745	
150763	235557_at
150763	
362	213611_at
11075	203001_s_at
11075	203000_at
1718	200862_at
1718	
25820	201878_at
25820	201880_at
25820	1556847_s_at
25820	1556846_at
25820	241658_at
25820	201879_at
25820	201881_s_at
25820	1558401_at
25820	
3984	208372_s_at
3984	204357_s_at
3984	
57468	
57468	210040_at
55904	223189_x_at
55904	223190_s_at
55904	226100_at
55904	238552_at
55904	
28982	228191_at
28982	222906_at
28982	
101927244	1562046_at
340654	
56302	
146057	240011_at
146057	1557073_s_at
146057	1554294_s_at
146057	1554295_x_at
146057	226964_at
146057	1554293_at
146057	213922_at
146057	
6907	
6907	213400_s_at
6907	201867_s_at
6907	201868_s_at
6907	201869_s_at
6907	1570293_at
26548	219829_at
10157	214829_at
10157	210852_s_at
10157	
5161	214518_at
51286	219591_at
3694	208084_at
3694	226535_at
3694	208083_s_at
3694	
3694	239517_at
100505984	208084_at
100505984	226535_at
100505984	208083_s_at
100505984	
100505984	239517_at
56302	208267_at
56302	1555042_at
100873165	
113828	235269_at
113828	240174_at
113828	
8148	202840_at
8148	227884_at
81542	
81542	208097_s_at
81542	209476_at
2046	1554069_at
2046	231796_at
55328	220564_at
55328	223824_at
55328	
100127888	1554332_a_at
10855	222881_at
10855	219403_s_at
960	210916_s_at
960	204490_s_at
960	212014_x_at
960	1557905_s_at
960	209835_x_at
960	212063_at
960	204489_s_at
960	216056_at
960	229221_at
960	217523_at
960	
85480	235737_at
85480	
504180	
51095	222754_at
51095	1552625_a_at
51095	223814_at
51095	
1318	204204_at
1318	
55170	223275_at
56125	208504_x_at
56125	221408_x_at
101927735	1560810_at
149647	1552383_at
149647	1552384_a_at
1286	229779_at
1286	214602_at
53	202767_at
53	
114926	225534_at
114926	
80896	223405_at
80896	
80896	243066_at
80896	221210_s_at
27436	228674_s_at
27436	223068_at
27436	223069_s_at
27436	220386_s_at
27436	232587_at
27436	
925	205758_at
925	
309	
309	200982_s_at
309	244250_at
348327	
348327	232228_at
348327	244664_at
284611	226568_at
284611	
84074	232532_at
84074	
57717	232099_at
57717	221319_at
57717	
6419	206554_x_at
6419	1554059_at
6419	1554060_s_at
283578	232913_at
283578	242617_at
283578	225343_at
3475	
3475	202146_at
3475	230048_at
9762	204447_at
23543	
5536	201979_s_at
5536	215705_at
5536	
57136	206656_s_at
5957	206203_at
521	209492_x_at
54802	218617_at
54802	
92283	232391_at
92283	
440894	235083_at
440894	242222_at
51635	236332_at
51635	210788_s_at
51635	
3467	207817_at
7982	207871_s_at
7982	207524_at
7982	
93655	207871_s_at
93655	207524_at
93655	
4682	
4682	203978_at
642623	
132625	1554776_at
132625	1554777_at
132625	243161_x_at
51014	214658_at
51014	209404_s_at
51014	
23265	212034_s_at
23265	215413_at
23265	212035_s_at
23265	212026_s_at
23265	
23265	214802_at
54143	1552604_at
54143	1552605_s_at
55731	218464_s_at
55731	222641_s_at
55731	229418_at
55731	
10288	210784_x_at
10288	210225_x_at
10288	211133_x_at
10288	211135_x_at
11025	210784_x_at
11025	210225_x_at
11025	211133_x_at
11025	211135_x_at
102725035	210784_x_at
102725035	210225_x_at
102725035	211133_x_at
102725035	211135_x_at
7809	1552548_at
7809	237736_at
7809	1552549_a_at
101929124	
51465	217825_s_at
51465	222435_s_at
51465	217826_s_at
51465	217824_at
51465	217823_s_at
3925	1552803_a_at
3925	
3925	200783_s_at
93082	232593_at
93082	
10447	201889_at
10447	
10447	240062_at
27303	238447_at
27303	206767_at
27303	242137_at
27303	235570_at
27303	241789_at
27303	
8703	210243_s_at
8703	
8703	238312_s_at
29928	219184_x_at
29928	229100_s_at
29928	222841_s_at
375759	230335_at
55572	
55572	223128_at
56899	227441_s_at
56899	219989_s_at
56899	227440_at
56899	227439_at
56899	240292_x_at
56899	
101929637	
400696	
23321	
23321	214248_s_at
23321	215945_s_at
23321	202341_s_at
23321	202342_s_at
23321	243945_at
5092	
5092	203557_s_at
101929420	
6331	207413_s_at
6331	
7205	209129_at
7205	
284898	1562030_at
123169	235096_at
123169	
100128164	
100128164	237635_at
51126	223040_at
51126	
11093	220208_at
11093	223844_at
11093	
10922	210975_x_at
10922	202676_x_at
10922	214114_x_at
10922	
204962	1569112_at
204962	235763_at
204962	1552779_a_at
204962	1552782_at
204962	
9859	212746_s_at
9859	207719_x_at
9859	1552717_s_at
440503	241368_at
440503	1568666_at
440503	1568667_s_at
440503	1560456_at
440503	1560457_x_at
137492	225378_at
137492	228024_at
137492	
5069	228128_x_at
5069	224941_at
5069	224942_at
5069	224940_s_at
5069	1559400_s_at
5069	201982_s_at
5069	201981_at
5069	
283461	1561721_a_at
283461	1553424_at
5498	204788_s_at
5498	238118_s_at
5498	238117_at
5498	
4848	
4848	222182_s_at
4848	217798_at
4848	233054_at
401145	232738_at
401145	
54788	202865_at
54788	202867_s_at
54788	202866_at
54788	214338_at
100287944	
6790	208079_s_at
6790	204092_s_at
6790	
26189	221445_at
7745	
7745	206579_at
7745	226102_at
1519	
9694	
9694	203584_at
121130	
55999	
283234	223663_at
283234	
796	217495_x_at
796	217561_at
796	210728_s_at
796	210727_at
79047	
79047	228683_s_at
79047	218553_s_at
79047	222668_at
79047	222664_at
285148	
285148	225908_at
285148	230621_at
5994	229431_at
5994	208492_at
5994	
4438	210533_at
55363	223669_at
55363	223670_s_at
64856	228651_at
64856	218731_s_at
64856	233091_at
64856	222723_at
6756	210394_x_at
6756	216471_x_at
6756	206626_x_at
6756	206627_s_at
84168	224694_at
84168	220092_s_at
84168	227660_at
84168	220093_at
84168	
2266	219612_s_at
2266	
100505545	240685_at
100505545	
2592	
2592	203179_at
2592	232708_at
2592	242734_x_at
2535	210220_at
116449	1570239_a_at
116449	241483_at
116449	1562587_at
58515	223070_at
58515	243371_at
58515	
8622	
8622	213228_at
8622	1554789_a_at
8622	235115_at
28971	221600_s_at
28971	221599_at
28971	
55175	220657_at
9247	220799_at
101927017	1561400_at
11202	1552319_a_at
11202	206125_s_at
11202	233687_s_at
11202	
90527	1555404_a_at
90527	1554648_a_at
90527	
100874179	
149175	226132_s_at
149175	
57157	209780_at
57157	217097_s_at
57157	215286_s_at
57157	1554780_a_at
57157	1554822_at
4154	
4154	201153_s_at
4154	201152_s_at
4154	1555594_a_at
4154	201151_s_at
4154	1558111_at
4154	235879_at
4154	215663_at
105375972	
6710	214145_s_at
6710	208416_s_at
6710	
6217	201258_at
6217	213890_x_at
6217	226131_s_at
6217	226130_at
1954	214778_at
1954	227327_at
1954	
1954	1553479_at
100133612	
100133612	1569604_at
100133612	1569895_at
339976	1557677_a_at
25793	201178_at
25793	1554423_a_at
25793	
55206	230407_at
55206	218737_at
55206	229528_at
55206	
3605	216876_s_at
3605	208402_at
5079	206802_at
5079	221969_at
5079	
85012	227279_at
85012	
6282	200660_at
5796	203038_at
115019	242271_at
115019	
100506457	237880_at
100506457	
100506457	237321_at
100506457	233590_at
3859	207811_at
83598	236731_at
84525	211597_s_at
84525	244888_at
84525	1566140_at
345456	
51123	
51123	227132_at
51123	218059_at
80745	219248_at
80745	
139562	
27122	214247_s_at
27122	202196_s_at
27122	
27122	230508_at
6886	216925_s_at
6886	1561651_s_at
6886	206283_s_at
23307	231099_at
23307	31826_at
23307	212663_at
23307	
23307	1568717_a_at
27181	216328_at
27181	216327_s_at
27181	208253_at
23467	213040_s_at
54578	208596_s_at
54578	232654_s_at
54578	
54578	206094_x_at
54578	215125_s_at
54578	204532_x_at
54578	207126_x_at
55284	1555217_at
55284	222657_s_at
55284	222656_at
55284	241887_at
55284	218521_s_at
55284	
388456	1563117_at
283432	1561222_at
57596	220795_s_at
57596	
81671	
81671	224917_at
81671	220990_s_at
123720	228953_at
123720	
2253	208449_s_at
5252	202928_s_at
5252	40446_at
91893	229989_at
130399	1563182_at
130399	1552519_at
130399	
81029	223537_s_at
81029	
81029	221029_s_at
55003	218886_at
84898	238455_at
84898	227276_at
84898	226865_at
84898	236297_at
84898	227995_at
84898	214807_at
58190	
58190	217844_at
26190	1560752_at
26190	209630_s_at
26190	241736_at
26190	235195_at
26190	218941_at
26190	
153339	226276_at
153339	224702_at
60468	227173_s_at
60468	221234_s_at
60468	
51684	224201_s_at
51684	222749_at
51684	224202_at
51684	224203_at
51684	
83855	224111_x_at
83855	226328_at
23137	212927_at
23137	212926_at
23137	
23137	237725_x_at
79871	219504_s_at
79871	222893_s_at
79871	
6299	229273_at
6299	206893_at
6299	
81691	
81691	208107_s_at
81691	215215_s_at
57528	
57528	237384_x_at
57528	233234_at
51654	218315_s_at
51654	
11309	
11309	203472_s_at
11309	203473_at
11309	211557_x_at
148198	
3699	
3699	205755_at
283537	214719_at
283537	
6019	214519_s_at
9288	221393_at
56944	218162_at
56944	
284309	228652_at
284309	
5148	210060_at
5148	
134359	227267_at
134359	
6455	201851_at
6455	
5509	204555_s_at
5509	204554_at
51455	218428_s_at
51455	222629_at
51455	222628_s_at
51455	243592_at
51455	
54800	221986_s_at
54800	221985_at
54800	
54800	226158_at
54800	242088_at
54800	243918_at
54800	206551_x_at
9852	227847_at
9852	202909_at
9852	236314_at
9852	
9732	205003_at
9732	241313_at
9732	
176	1554950_at
176	217161_x_at
176	205679_x_at
176	207692_s_at
176	
256949	213715_s_at
256949	
253314	
442361	
152926	226773_at
152926	242752_at
152926	235061_at
152926	
79837	
79837	218942_at
503614	
25959	218418_s_at
25959	
25959	221068_at
25959	1569602_at
101928298	1562152_at
8487	205063_at
8487	210779_x_at
8487	211114_x_at
8487	211115_x_at
8487	
440518	
9815	209876_at
9815	225558_at
9815	204982_at
9815	
65244	222593_s_at
65244	
65244	218324_s_at
65244	222594_s_at
65244	1570130_at
388795	
25885	222704_at
25885	228515_at
25885	235280_at
25885	
134430	238677_at
134430	226180_at
134430	
101929239	
101929239	1564685_a_at
51450	219729_at
10343	220548_at
201626	231839_at
201626	1554915_a_at
201626	214826_at
6047	
6047	212696_s_at
101928405	1564323_at
8672	1554310_a_at
8672	201936_s_at
8672	201935_s_at
8672	
8672	1554309_at
9536	210367_s_at
9536	207388_s_at
90187	228307_at
78994	
78994	1559397_s_at
78994	218714_at
78994	45687_at
2811	207389_at
375298	
22865	206732_at
22865	
285268	230164_at
285268	241499_at
285268	1558620_at
285268	
159013	228700_at
159013	230532_at
159013	202612_s_at
25932	221881_s_at
25932	201560_at
25932	201559_s_at
25932	
284661	1561383_at
284661	1561384_a_at
284661	
63939	225313_at
63939	
4145	206267_s_at
4145	
83596	233110_s_at
83596	
10642	223689_at
10642	227377_at
10642	
387804	
10972	212352_s_at
10972	200929_at
10972	
83983	230989_s_at
83983	224409_s_at
83983	239524_at
81061	
27019	
27019	220125_at
51330	218368_s_at
55780	232258_at
55780	227656_at
23248	212553_at
23248	235415_at
23248	226527_at
23248	
51762	219210_s_at
51762	222846_at
51762	226633_at
51762	
147657	222283_at
9366	208245_at
344967	
440117	240268_at
4292	202520_s_at
4292	
442117	
442117	1555273_at
5322	215870_s_at
5322	206178_at
5322	
5322	215871_at
105373496	
100188953	1562733_at
100188953	
4179	211574_s_at
4179	207549_x_at
4179	208783_s_at
4179	
348932	238215_at
348932	
6767	208667_s_at
6767	207040_s_at
6767	208666_s_at
6767	242205_at
6767	
64902	229229_at
64902	
9093	
27125	232864_s_at
27125	1555436_a_at
27125	219199_at
27125	243487_at
27125	225229_at
27125	244628_at
27125	239439_at
27125	232865_at
27125	
27125	1555435_at
144100	242417_at
144100	
144100	228450_at
55204	218361_at
55204	
51318	218890_x_at
51318	222775_s_at
51318	225255_at
28990	221135_s_at
28990	
7328	217799_x_at
7328	221962_s_at
7328	222420_s_at
7328	222421_at
7328	222419_x_at
7328	
7111	203661_s_at
7111	203662_s_at
401190	
401190	237719_x_at
90624	228841_at
90624	240344_x_at
90624	231840_x_at
90624	
647309	1569616_at
647309	
51760	
51760	205613_at
51760	229053_at
441461	1558689_a_at
441461	1558688_at
94	
94	210838_s_at
94	226950_at
388585	
114902	223499_at
114902	224286_at
9138	203055_s_at
9138	1560445_x_at
9138	
100505585	203055_s_at
100505585	1560445_x_at
100505585	
643529	232239_at
9083	
9083	208331_at
4620	204631_at
4620	
374887	229961_x_at
101927542	
100874214	
345930	
84657	223725_at
10010	209451_at
10010	210458_s_at
10010	207616_s_at
10010	
10010	243376_at
1128	231783_at
1128	
101926924	
105379645	
2277	206742_at
5511	207830_s_at
5511	
643699	
643699	213737_x_at
101927560	1562341_at
101927560	
101927587	1562341_at
101927587	
6847	216917_s_at
6847	206740_x_at
6847	
2534	212486_s_at
2534	210105_s_at
2534	216033_s_at
2534	
115908	225681_at
115908	
51084	220753_s_at
51084	
63951	244725_at
10246	207097_s_at
10246	
6533	
6533	205920_at
6533	205921_s_at
6533	228754_at
6533	211030_s_at
23070	
23070	212380_at
337979	
55958	213117_at
55958	213233_s_at
84288	
84288	223608_at
84288	211200_s_at
84288	233375_at
84288	207572_at
11319	
11319	203013_at
85415	227196_at
85415	
51125	1554167_a_at
51125	217819_at
286094	
29952	224814_at
29952	
84666	223970_at
84666	223969_s_at
282991	225049_at
282991	
7141	206568_at
256329	236050_at
6570	207074_s_at
6570	
8840	211312_s_at
8840	206796_at
8840	235821_at
8840	229802_at
256933	224010_at
256933	1553663_a_at
256933	226414_s_at
92421	226803_at
129080	213779_at
129080	1564251_at
129080	
112744	234408_at
51808	235767_x_at
51808	231812_x_at
51808	234405_s_at
51808	
477	
477	203296_s_at
477	203295_s_at
22921	230575_at
22921	218773_s_at
22921	219451_at
26009	212893_at
26009	229325_at
26009	
51526	221954_at
51526	209020_at
100505978	237260_at
221711	236337_at
221711	
7525	202932_at
7525	202933_s_at
7525	
60682	218137_s_at
60682	
344405	237291_at
347744	236504_x_at
347744	239417_x_at
347744	243943_x_at
100507240	1557646_at
100507240	1557647_a_at
89927	212736_at
4214	214786_at
4214	225927_at
204	212175_s_at
204	212173_at
204	205996_s_at
204	212174_at
204	208967_s_at
204	212172_at
204	
10924	213624_at
10924	
26355	224345_x_at
26355	223193_x_at
26355	220942_x_at
26355	235850_at
26355	221533_at
26355	
2689	211508_s_at
2689	211151_x_at
2689	206195_x_at
55335	229015_at
55335	223764_x_at
55335	221104_s_at
100379174	
100379174	1562943_at
56731	222650_s_at
56731	1555500_s_at
56731	218494_s_at
55831	217882_at
55831	228775_at
55831	
84193	212465_at
84193	
84193	229940_at
79650	
79650	218060_s_at
79650	1554016_a_at
79650	1554119_at
199731	215258_at
199731	215259_s_at
199731	229335_at
80055	213469_at
80055	239725_at
80055	244321_at
80055	241801_at
80055	
80055	220576_at
23767	222853_at
23767	219250_s_at
23767	
9338	
9338	204045_at
6690	206239_s_at
6690	
1948	202668_at
1948	202669_s_at
121665	224638_at
121665	224639_at
121665	224640_at
121665	
1154	221223_x_at
1154	223961_s_at
1154	223377_x_at
914	205831_at
914	
79691	
79691	219178_at
79691	1560696_x_at
79691	1560695_at
100507461	237684_at
5458	207725_at
646576	236632_at
149371	227577_at
149371	244502_at
6623	209877_at
4069	1555745_a_at
4069	213975_s_at
29774	206819_at
29774	222253_s_at
29774	214570_x_at
29774	232736_s_at
29774	1553900_s_at
29774	
101927922	
5276	207636_at
5276	
1390	209967_s_at
1390	214508_x_at
1390	230511_at
1390	207630_s_at
1390	
1390	228092_at
1390	210171_s_at
64132	219401_at
64132	
64132	1570528_at
8218	205944_s_at
8218	
11161	202563_at
11161	202562_s_at
11161	217188_s_at
51409	218621_at
51409	1556092_s_at
51409	218620_s_at
51409	52159_at
51409	
64595	
64595	214983_at
1632	209759_s_at
1632	
285224	1562740_at
51194	
51194	222659_at
51194	234304_s_at
51194	244514_at
51194	238488_at
116211	
10007	
10007	202382_s_at
165721	237284_at
161357	239935_at
161357	
161357	1570114_at
4935	206696_at
4935	
105372941	233338_at
105372941	
112970	225642_at
5027	230741_at
5027	207091_at
5027	
63899	219458_s_at
63899	222886_at
63899	1568913_at
63899	
55801	221111_at
100506516	
85293	
6261	
6261	205485_at
146395	236701_at
146395	
223082	226261_at
223082	
27348	209593_s_at
27348	
339829	
339829	233326_at
101928882	
101928882	233326_at
9507	238312_s_at
9507	
9507	1555380_at
60412	240528_s_at
60412	224926_at
60412	235974_at
60412	
136306	1554300_a_at
136306	
3892	
3892	215189_at
2892	1569290_s_at
2892	208032_s_at
2892	206730_at
2892	230144_at
2892	
92344	226337_at
92344	
104355143	
100996624	1561877_at
102723617	
374946	1556826_s_at
374946	1554340_a_at
374946	1558368_s_at
64429	
64429	218249_at
2321	210287_s_at
2321	226498_at
2321	226497_s_at
2321	222033_s_at
2321	
989	
989	213151_s_at
989	217721_at
158434	1563827_at
4185	239837_at
4185	207880_at
4185	
30817	232009_at
30817	207610_s_at
30817	
56674	222507_s_at
56674	218065_s_at
56674	
442425	
3458	210354_at
101926942	1570270_at
63933	220094_s_at
63933	227451_s_at
283194	1563867_at
283194	
153572	
153572	228462_at
6302	203226_s_at
6302	
6302	203227_s_at
100048912	211364_at
100048912	
100048912	1559884_at
1066	209616_s_at
200895	
200895	235675_at
200895	241727_x_at
387638	
503569	1558899_s_at
503569	
9330	
9330	222604_at
9330	218343_s_at
9330	1569058_at
9330	1555439_at
79018	220058_at
79018	228452_at
79018	
1800	
1800	205983_at
567	216231_s_at
567	201891_s_at
567	232311_at
415117	1555173_at
338821	
344901	
10762	222583_s_at
10762	218294_s_at
10762	218295_s_at
10762	218293_x_at
10762	213682_at
10762	
30813	224075_s_at
30813	221124_s_at
30813	222972_at
30813	224074_at
6196	204906_at
6196	212912_at
6196	1557970_s_at
6196	
5174	
5174	205380_at
55892	241730_at
55892	224206_x_at
55892	218926_at
55892	
6880	202168_at
102157402	202168_at
1584	1552493_s_at
1584	214610_at
55529	226338_at
55529	
337966	
4282	217871_s_at
29883	218250_s_at
29883	225053_at
29883	1552344_s_at
29883	
29883	233019_at
3488	203424_s_at
3488	211958_at
3488	203425_s_at
3488	203426_s_at
3488	211959_at
3488	1555997_s_at
3730	
3730	205206_at
27343	221049_s_at
27343	
60	AFFX-HSAC07/X00351_5_at
60	AFFX-HSAC07/X00351_M_at
60	AFFX-HSAC07/X00351_3_at
60	200801_x_at
60	213867_x_at
60	224594_x_at
9585	205235_s_at
9585	
51693	218354_at
51693	
51693	238627_at
51693	238628_s_at
4720	
4720	201966_at
6727	200007_at
6727	
114823	224673_at
29960	218356_at
29960	222130_s_at
29960	
6938	238041_at
6938	208986_at
6938	
5245	
5245	200659_s_at
5245	200658_s_at
646	206581_at
646	1552487_a_at
646	
83932	
83932	223511_at
100132463	
100233209	
126638	1553454_at
3094	208826_x_at
3094	1555961_a_at
3094	207721_x_at
3094	200093_s_at
3094	
100287029	223777_at
27439	224393_s_at
4552	203200_s_at
4552	203199_s_at
4552	
25837	
25837	219562_at
25837	50965_at
54715	
54715	221217_s_at
54715	235070_at
54715	1553422_s_at
168455	229521_at
168455	227883_at
168455	226756_at
100129917	1559528_at
100129917	230408_at
100129917	
100507410	237313_at
51099	
51099	218739_at
90780	225370_at
