gene	term	evidence
SP1	GO:0010467	TAS
SP1	GO:0016032	IEA
SP1	GO:0030219	IEA
SP1	GO:0030324	IEA
SP1	GO:0043353	IEA
SP1	GO:0043923	IDA
SP1	GO:0044281	TAS
SP1	GO:0045893	IDA
SP1	GO:0045893	IDA
SP1	GO:0045944	IDA
SP1	GO:0045944	IGI
SP1	GO:0045944	IGI
SP1	GO:0045944	IGI
SP1	GO:0045944	IMP
SP1	GO:0045944	IDA
SP1	GO:0045944	IDA
SP1	GO:0045944	TAS
SP1	GO:0048511	IEA
SP1	GO:0048596	IEA
SP1	GO:0048706	IEA
SP1	GO:0060136	IEA
SP1	GO:0060216	IEA
ZFY	GO:0006351	IEA
ZFY	GO:0006355	IEA
IGF1R	GO:0006955	IMP
IGF1R	GO:0007165	TAS
IGF1R	GO:0007409	IEA
IGF1R	GO:0007420	IEA
IGF1R	GO:0008284	TAS
IGF1R	GO:0008286	TAS
IGF1R	GO:0008544	IEA
IGF1R	GO:0010656	IEA
IGF1R	GO:0014065	IC
IGF1R	GO:0030010	IEA
IGF1R	GO:0030238	IEA
IGF1R	GO:0030335	IMP
IGF1R	GO:0030879	IEA
IGF1R	GO:0031017	IEA
IGF1R	GO:0032467	IEA
IGF1R	GO:0033197	IEA
IGF1R	GO:0038083	IMP
IGF1R	GO:0043066	IDA
IGF1R	GO:0043410	IEA
IGF1R	GO:0043433	IEA
IGF1R	GO:0045740	IMP
IGF1R	GO:0045840	IEA
IGF1R	GO:0046328	IDA
IGF1R	GO:0046777	IDA
IGF1R	GO:0046777	IDA
IGF1R	GO:0046777	IDA
IGF1R	GO:0048009	IDA
IGF1R	GO:0048015	IDA
IGF1R	GO:0051262	IDA
IGF1R	GO:0051291	IEA
IGF1R	GO:0051389	IDA
IGF1R	GO:0051897	IEA
IGF1R	GO:0051898	IEA
IGF1R	GO:0060740	IEA
IGF1R	GO:0090031	IEA
RHO	GO:0001523	TAS
RHO	GO:0006468	IEA
RHO	GO:0006996	TAS
RHO	GO:0007186	TAS
RHO	GO:0007601	IEA
RHO	GO:0007603	TAS
RHO	GO:0009585	IEA
RHO	GO:0016056	TAS
RHO	GO:0016056	TAS
RHO	GO:0018298	IEA
RHO	GO:0022400	TAS
RHO	GO:0060041	IEA
MSMB	GO:0008150	ND
COL1A2	GO:0001501	IMP
COL1A2	GO:0001501	IMP
COL1A2	GO:0001501	IMP
COL1A2	GO:0001568	IMP
COL1A2	GO:0006898	TAS
COL1A2	GO:0006898	TAS
COL1A2	GO:0007179	IDA
COL1A2	GO:0007266	IDA
COL1A2	GO:0007596	TAS
COL1A2	GO:0008217	IMP
COL1A2	GO:0022617	TAS
COL1A2	GO:0030168	TAS
COL1A2	GO:0030198	TAS
COL1A2	GO:0030199	IMP
COL1A2	GO:0030199	IMP
COL1A2	GO:0030574	TAS
COL1A2	GO:0042476	NAS
COL1A2	GO:0043589	IMP
COL1A2	GO:0050900	TAS
COL1A2	GO:0070208	IEA
COL1A2	GO:0071230	IEA
ANXA6	GO:0006816	IEA
ANXA6	GO:0006937	IEA
ANXA6	GO:0034220	IMP
ANXA6	GO:0051260	IMP
RHOC	GO:0000910	IDA
RHOC	GO:0007264	TAS
RHOC	GO:0007411	TAS
RHOC	GO:0043123	IMP
RHOC	GO:0043297	IDA
RHOC	GO:0044319	ISS
RHOC	GO:0044319	ISS
RHOC	GO:0051056	TAS
RHOC	GO:0060193	IDA
RHOC	GO:1902766	ISS
RHOC	GO:1902766	ISS
NGFR	GO:0006886	ISS
NGFR	GO:0007411	IEA
NGFR	GO:0007417	IEA
NGFR	GO:0016048	IEA
NGFR	GO:0021675	IEA
NGFR	GO:0031069	IEA
NGFR	GO:0031293	TAS
NGFR	GO:0032922	ISS
NGFR	GO:0040037	IEA
NGFR	GO:0042488	IEA
NGFR	GO:0042593	ISS
NGFR	GO:0043065	TAS
NGFR	GO:0043065	TAS
NGFR	GO:0043066	TAS
NGFR	GO:0043281	TAS
NGFR	GO:0045786	TAS
NGFR	GO:0048011	TAS
NGFR	GO:0048011	TAS
NGFR	GO:0048011	TAS
NGFR	GO:0048146	IEA
NGFR	GO:0050770	TAS
NGFR	GO:0050771	TAS
NGFR	GO:0050772	TAS
NGFR	GO:0051799	IEA
NGFR	GO:0097190	TAS
NGFR	GO:0097190	TAS
NGFR	GO:2001235	IEA
NGFR	GO:2001273	ISS
GLI1	GO:0001649	IDA
GLI1	GO:0006366	IEA
GLI1	GO:0007224	TAS
GLI1	GO:0007224	IDA
GLI1	GO:0007283	IEA
GLI1	GO:0007418	IEA
GLI1	GO:0008284	IMP
GLI1	GO:0008589	TAS
GLI1	GO:0009913	IDA
GLI1	GO:0009953	IEA
GLI1	GO:0009954	IEA
GLI1	GO:0021696	IEA
GLI1	GO:0021938	IEA
GLI1	GO:0021983	IEA
GLI1	GO:0030324	IEA
GLI1	GO:0045740	IDA
GLI1	GO:0045880	IDA
GLI1	GO:0045893	IDA
GLI1	GO:0045893	IDA
GLI1	GO:0045893	IDA
GLI1	GO:0045944	IDA
GLI1	GO:0045944	IDA
GLI1	GO:0045944	IDA
GLI1	GO:0048546	TAS
GLI1	GO:0060032	IEA
GLI1	GO:0090090	IMP
CHRM2	GO:0006940	IBA
CHRM2	GO:0007186	TAS
CHRM2	GO:0007187	TAS
CHRM2	GO:0007188	TAS
CHRM2	GO:0007197	IBA
CHRM2	GO:0007207	TAS
CHRM2	GO:0007213	IDA
CHRM2	GO:0007271	IBA
CHRM2	GO:0007399	TAS
CHRM2	GO:0007606	IBA
CHRM2	GO:0008016	IEA
CHRM2	GO:0009615	IEP
CHRM2	GO:0010579	IBA
CHRM4	GO:0007165	TAS
CHRM4	GO:0007166	TAS
CHRM4	GO:0007197	IBA
CHRM4	GO:0007207	IBA
CHRM4	GO:0007213	TAS
CHRM4	GO:0007271	IBA
CHRM4	GO:0007606	IBA
CHRM4	GO:0008283	TAS
CHRM4	GO:0040012	IEA
CHRM4	GO:0010579	IBA
CD55	GO:0006958	IEA
CD55	GO:0007204	IDA
CD55	GO:0030449	TAS
CD55	GO:0031664	IDA
CD55	GO:0035743	IDA
CD55	GO:0045087	TAS
CD55	GO:0045730	NAS
CD55	GO:0045916	IDA
CD55	GO:0046718	IEA
CD55	GO:0046718	IDA
CD55	GO:2000516	IDA
CD55	GO:2000563	IDA
ABCB1	GO:0000086	IDA
ABCB1	GO:0006810	TAS
ABCB1	GO:0006855	TAS
ABCB1	GO:0042493	TAS
ABCB1	GO:0042908	IEA
ABCB1	GO:0044281	TAS
ABCB1	GO:0055085	IBA
ABCB1	GO:0055085	TAS
ABCB1	GO:0055085	TAS
ABCB1	GO:0072089	IMP
SERPINA6	GO:0006810	IEA
SERPINA6	GO:0008211	IEA
SERPINA6	GO:0010951	IBA
SLC3A2	GO:0005975	IEA
SLC3A2	GO:0006811	TAS
SLC3A2	GO:0006816	NAS
SLC3A2	GO:0006865	TAS
SLC3A2	GO:0006865	TAS
SLC3A2	GO:0007596	TAS
SLC3A2	GO:0015827	ISS
SLC3A2	GO:0016049	NAS
SLC3A2	GO:0035725	TAS
SLC3A2	GO:0043330	IMP
SLC3A2	GO:0050900	TAS
SLC3A2	GO:0055085	TAS
SLC3A2	GO:0055085	TAS
SLC3A2	GO:0060356	ISS
CELA2A	GO:0006508	IEA
CELA2B	GO:0006508	IEA
NR3C2	GO:0006355	IEA
NR3C2	GO:0006367	TAS
NR3C2	GO:0006367	TAS
NR3C2	GO:0007165	TAS
NR3C2	GO:0010467	TAS
NR3C2	GO:0043401	IEA
GUSB	GO:0005975	TAS
GUSB	GO:0006027	TAS
GUSB	GO:0030203	TAS
GUSB	GO:0030203	TAS
GUSB	GO:0030212	TAS
GUSB	GO:0030214	TAS
GUSB	GO:0044281	TAS
PFKM	GO:0005975	TAS
PFKM	GO:0006002	IMP
PFKM	GO:0006002	IDA
PFKM	GO:0006006	TAS
PFKM	GO:0006096	IMP
PFKM	GO:0032024	IEA
PFKM	GO:0042593	IEA
PFKM	GO:0044281	TAS
PFKM	GO:0046716	IMP
PFKM	GO:0046835	IEA
PFKM	GO:0046835	IEA
PFKM	GO:0046835	IEA
PFKM	GO:0046835	IEA
PFKM	GO:0046835	ISS
PFKM	GO:0046835	IMP
PFKM	GO:0046835	IDA
PFKM	GO:0046835	IDA
PFKM	GO:0051259	IDA
PFKM	GO:0061621	TAS
HSP90AB1	GO:0001890	IEA
HSP90AB1	GO:0006457	IEA
HSP90AB1	GO:0006986	NAS
HSP90AB1	GO:0007411	TAS
HSP90AB1	GO:0019062	IMP
HSP90AB1	GO:0032435	IMP
HSP90AB1	GO:0034605	TAS
HSP90AB1	GO:0035872	TAS
HSP90AB1	GO:0038096	TAS
HSP90AB1	GO:0045087	TAS
HSP90AB1	GO:0045429	ISS
HSP90AB1	GO:0050790	ISS
HSP90AB1	GO:0060334	IMP
HSP90AB1	GO:0060338	IMP
HSP90AB1	GO:0071353	IEA
HSP90AB1	GO:0097435	IMP
HSP90AB1	GO:1900034	TAS
SRPR	GO:0006412	TAS
SRPR	GO:0006613	TAS
SRPR	GO:0006614	TAS
SRPR	GO:0010467	TAS
SRPR	GO:0030968	TAS
SRPR	GO:0036498	TAS
SRPR	GO:0044267	TAS
ASNS	GO:0001889	IEA
ASNS	GO:0006529	IC
ASNS	GO:0006529	IDA
ASNS	GO:0006541	IEA
ASNS	GO:0008652	TAS
ASNS	GO:0009416	IEA
ASNS	GO:0009612	IEA
ASNS	GO:0009636	IEA
ASNS	GO:0030968	TAS
ASNS	GO:0031427	IEA
ASNS	GO:0032354	IEA
ASNS	GO:0032870	IEA
ASNS	GO:0034641	TAS
ASNS	GO:0036499	TAS
ASNS	GO:0042149	IDA
ASNS	GO:0043066	IMP
ASNS	GO:0043200	IEA
ASNS	GO:0044267	TAS
ASNS	GO:0044281	TAS
ASNS	GO:0045931	IDA
ASNS	GO:0070981	IEA
ELANE	GO:0000122	IMP
ELANE	GO:0001878	IEA
ELANE	GO:0002438	IEA
ELANE	GO:0006508	IDA
ELANE	GO:0006874	NAS
ELANE	GO:0006909	IEA
ELANE	GO:0009411	IDA
ELANE	GO:0022617	TAS
ELANE	GO:0030163	NAS
ELANE	GO:0030198	TAS
ELANE	GO:0030574	TAS
ELANE	GO:0032496	IEA
ELANE	GO:0042742	IDA
ELANE	GO:0043406	NAS
ELANE	GO:0044130	IEA
ELANE	GO:0045079	IDA
ELANE	GO:0045415	IDA
ELANE	GO:0045416	IDA
ELANE	GO:0048661	IDA
ELANE	GO:0050728	NAS
ELANE	GO:0050778	IEA
ELANE	GO:0050900	IEA
ELANE	GO:0050922	NAS
ELANE	GO:0070947	IEA
SYP	GO:0006897	ISS
SYP	GO:0016188	NAS
SYP	GO:0048168	IBA
SYP	GO:0048169	ISS
SYP	GO:0048172	ISS
SYP	GO:0048499	NAS
SYP	GO:0071310	IEA
SYP	GO:2000474	ISS
MMP2	GO:0001525	IEA
MMP2	GO:0001666	IEA
MMP2	GO:0001955	IEA
MMP2	GO:0001957	IEA
MMP2	GO:0006508	IDA
MMP2	GO:0007411	TAS
MMP2	GO:0007566	IEA
MMP2	GO:0022617	TAS
MMP2	GO:0030198	TAS
MMP2	GO:0030574	TAS
MMP2	GO:0035987	IEP
MMP2	GO:0044267	TAS
MMP2	GO:0045089	IEA
MMP2	GO:0048013	TAS
MMP2	GO:0060325	IEA
MMP2	GO:0060346	IEA
MMP2	GO:0071230	IEA
MMP3	GO:0006508	IDA
MMP3	GO:0006508	IDA
MMP3	GO:0006508	IDA
MMP3	GO:0006508	IDA
MMP3	GO:0010727	IDA
MMP3	GO:0022617	TAS
MMP3	GO:0030198	TAS
MMP3	GO:0030574	TAS
MMP3	GO:0032461	IDA
MMP3	GO:0071732	TAS
MMP3	GO:1903209	ISS
GSTA1	GO:0006749	IDA
GSTA1	GO:0006749	IDA
GSTA1	GO:0006805	TAS
GSTA1	GO:0006805	TAS
GSTA1	GO:0008152	IC
GSTA1	GO:0030855	IEP
GSTA1	GO:0044281	TAS
GSTA1	GO:1901687	TAS
SOD3	GO:0000302	TAS
SOD3	GO:0001666	IEA
SOD3	GO:0019430	IBA
SOD3	GO:0046688	IEA
SOD3	GO:0055114	IEA
CTSG	GO:0002003	TAS
CTSG	GO:0006468	IDA
CTSG	GO:0006508	IDA
CTSG	GO:0006508	IDA
CTSG	GO:0006955	TAS
CTSG	GO:0016485	IBA
CTSG	GO:0022617	TAS
CTSG	GO:0030198	TAS
CTSG	GO:0032496	IEA
CTSG	GO:0044130	IEA
CTSG	GO:0044267	TAS
CTSG	GO:0050778	IEA
CTSG	GO:0050832	IEA
CTSG	GO:0070946	IEA
ADH4	GO:0001523	IDA
ADH4	GO:0006066	IDA
ADH4	GO:0006069	IDA
ADH4	GO:0006069	TAS
ADH4	GO:0006081	IDA
ADH4	GO:0006805	TAS
ADH4	GO:0006805	TAS
ADH4	GO:0042572	IDA
ADH4	GO:0044281	TAS
ADH4	GO:0046164	ISS
ADH4	GO:1901661	ISS
HMBS	GO:0006778	TAS
HMBS	GO:0006782	IEA
HMBS	GO:0006783	IC
HMBS	GO:0006783	TAS
HMBS	GO:0018160	IEA
HMBS	GO:0044281	TAS
MME	GO:0001822	IEP
MME	GO:0002003	TAS
MME	GO:0006508	IDA
MME	GO:0006508	IDA
MME	GO:0006518	ISS
MME	GO:0019233	ISS
MME	GO:0044267	TAS
MME	GO:0046449	IMP
MME	GO:0050435	ISS
MME	GO:0071345	IDA
MME	GO:0071492	IDA
MME	GO:0071493	IDA
MME	GO:0090399	IEP
INHBA	GO:0000082	IDA
INHBA	GO:0001541	IGI
INHBA	GO:0001541	NAS
INHBA	GO:0001942	IGI
INHBA	GO:0002244	IDA
INHBA	GO:0006357	IDA
INHBA	GO:0006952	TAS
INHBA	GO:0007050	IDA
INHBA	GO:0007166	TAS
INHBA	GO:0007267	TAS
INHBA	GO:0007399	NAS
INHBA	GO:0008285	IDA
INHBA	GO:0008584	IGI
INHBA	GO:0010862	IDA
INHBA	GO:0021773	IDA
INHBA	GO:0030154	TAS
INHBA	GO:0030218	NAS
INHBA	GO:0030308	IDA
INHBA	GO:0030308	IDA
INHBA	GO:0032270	IDA
INHBA	GO:0032924	IDA
INHBA	GO:0035987	IDA
INHBA	GO:0040007	IEA
INHBA	GO:0042326	TAS
INHBA	GO:0042476	IGI
INHBA	GO:0042493	IDA
INHBA	GO:0042541	IDA
INHBA	GO:0042701	IGI
INHBA	GO:0043408	IBA
INHBA	GO:0045077	TAS
INHBA	GO:0045578	TAS
INHBA	GO:0045648	IDA
INHBA	GO:0045650	TAS
INHBA	GO:0045786	IDA
INHBA	GO:0045893	IDA
INHBA	GO:0045944	IDA
INHBA	GO:0045944	IDA
INHBA	GO:0046880	IGI
INHBA	GO:0046881	TAS
INHBA	GO:0046882	NAS
INHBA	GO:0048333	IEA
INHBA	GO:0048468	IBA
INHBA	GO:0060021	IGI
INHBA	GO:0060279	ISS
INHBA	GO:0060395	IBA
INHBA	GO:0061029	ISS
INHBA	GO:0071372	IEA
INHBA	GO:0071397	IEA
INHBA	GO:0097154	IDA
INHBA	GO:0097191	IDA
INHBA	GO:2001241	IDA
MGP	GO:0001502	TAS
MGP	GO:0001503	IEA
MGP	GO:0030154	IEA
MGP	GO:0030500	IEA
ITGA2B	GO:0002576	TAS
ITGA2B	GO:0002687	IEA
ITGA2B	GO:0007155	TAS
ITGA2B	GO:0007155	TAS
ITGA2B	GO:0007160	IEA
ITGA2B	GO:0007229	IDA
ITGA2B	GO:0007411	TAS
ITGA2B	GO:0007596	TAS
ITGA2B	GO:0030168	TAS
ITGA2B	GO:0030198	TAS
ITGA2B	GO:0070527	IEA
LPA	GO:0006629	NAS
LPA	GO:0006869	IEA
LPA	GO:0006898	TAS
LPA	GO:0008015	TAS
LPA	GO:0010951	TAS
LPA	GO:0042157	TAS
LPA	GO:0042246	IEA
LPA	GO:0044281	TAS
LPA	GO:0045445	IEA
LPA	GO:0046716	IEA
LPA	GO:0051603	IEA
LPA	GO:0060707	IEA
LPA	GO:0060716	IEA
LPA	GO:0071674	IEA
PDHA1	GO:0006006	IEA
PDHA1	GO:0006086	IDA
PDHA1	GO:0006090	TAS
PDHA1	GO:0006096	IEA
PDHA1	GO:0006099	IDA
PDHA1	GO:0010510	TAS
PDHA1	GO:0044237	TAS
PDHA1	GO:0044237	TAS
PDHA1	GO:0044281	TAS
PLEK	GO:0002244	IEP
PLEK	GO:0002576	IEP
PLEK	GO:0002576	TAS
PLEK	GO:0006904	ISS
PLEK	GO:0007229	IDA
PLEK	GO:0007596	TAS
PLEK	GO:0010572	ISS
PLEK	GO:0010920	IDA
PLEK	GO:0010920	IDA
PLEK	GO:0010925	IDA
PLEK	GO:0030030	IDA
PLEK	GO:0030168	TAS
PLEK	GO:0030836	IDA
PLEK	GO:0030845	IDA
PLEK	GO:0030866	IDA
PLEK	GO:0031529	IDA
PLEK	GO:0031532	IDA
PLEK	GO:0032233	IDA
PLEK	GO:0033625	ISS
PLEK	GO:0045744	IDA
PLEK	GO:0046488	IDA
PLEK	GO:0050849	NAS
PLEK	GO:0060305	IDA
PLEK	GO:0070493	IDA
PLEK	GO:0070527	ISS
PLEK	GO:0070527	IMP
PLEK	GO:0070528	ISS
PLEK	GO:0070560	ISS
CD14	GO:0002224	TAS
CD14	GO:0002755	TAS
CD14	GO:0002756	TAS
CD14	GO:0006909	TAS
CD14	GO:0006915	TAS
CD14	GO:0006954	IEA
CD14	GO:0007166	TAS
CD14	GO:0007249	TAS
CD14	GO:0009408	IEA
CD14	GO:0012501	TAS
CD14	GO:0032026	IEA
CD14	GO:0032760	IDA
CD14	GO:0034134	TAS
CD14	GO:0034138	TAS
CD14	GO:0034142	TAS
CD14	GO:0034142	TAS
CD14	GO:0034612	IEA
CD14	GO:0035666	TAS
CD14	GO:0035666	TAS
CD14	GO:0038123	TAS
CD14	GO:0038124	TAS
CD14	GO:0045087	TAS
CD14	GO:0045471	IEA
CD14	GO:0045807	IEA
CD14	GO:0050715	IEA
CD14	GO:0051602	IEA
CD14	GO:0071222	IDA
CD14	GO:0071223	IDA
CD14	GO:0097191	TAS
CD14	GO:0097296	TAS
COL4A2	GO:0001525	IEA
COL4A2	GO:0006351	IEA
COL4A2	GO:0006898	TAS
COL4A2	GO:0006898	TAS
COL4A2	GO:0007411	TAS
COL4A2	GO:0016525	IDA
COL4A2	GO:0022617	TAS
COL4A2	GO:0030198	NAS
COL4A2	GO:0030198	TAS
COL4A2	GO:0030574	TAS
COL4A2	GO:0035987	IEP
COL4A2	GO:0071560	IEA
CYC1	GO:0022904	TAS
CYC1	GO:0022904	TAS
CYC1	GO:0033762	IEA
CYC1	GO:0044237	TAS
CYC1	GO:0044281	TAS
PTPRC	GO:0001915	ISS
PTPRC	GO:0001960	ISS
PTPRC	GO:0002244	IMP
PTPRC	GO:0002378	IMP
PTPRC	GO:0006469	ISS
PTPRC	GO:0006469	IDA
PTPRC	GO:0006470	ISS
PTPRC	GO:0006933	IMP
PTPRC	GO:0007166	TAS
PTPRC	GO:0007411	TAS
PTPRC	GO:0016311	ISS
PTPRC	GO:0030217	ISS
PTPRC	GO:0030890	IMP
PTPRC	GO:0035335	IEA
PTPRC	GO:0035335	IEA
PTPRC	GO:0035335	TAS
PTPRC	GO:0035335	IDA
PTPRC	GO:0042100	ISS
PTPRC	GO:0042102	ISS
PTPRC	GO:0044770	IMP
PTPRC	GO:0045860	NAS
PTPRC	GO:0048539	IMP
PTPRC	GO:0048864	IMP
PTPRC	GO:0050852	IDA
PTPRC	GO:0050852	TAS
PTPRC	GO:0050853	ISS
PTPRC	GO:0050857	ISS
PTPRC	GO:0051209	ISS
PTPRC	GO:0051607	ISS
PTPRC	GO:0051726	ISS
PTPRC	GO:2000473	IMP
PTPRC	GO:2000648	IMP
SNRPB2	GO:0000398	IC
SNRPB2	GO:0000398	IC
SNRPB2	GO:0000398	TAS
SNRPB2	GO:0002230	IMP
SNRPB2	GO:0006397	TAS
SNRPB2	GO:0008380	TAS
SNRPB2	GO:0010467	TAS
MET	GO:0000187	IEA
MET	GO:0001886	IDA
MET	GO:0001889	IEA
MET	GO:0001890	IEA
MET	GO:0007165	TAS
MET	GO:0007166	NAS
MET	GO:0007411	TAS
MET	GO:0007420	IEA
MET	GO:0007519	IEA
MET	GO:0008283	TAS
MET	GO:0010828	IEA
MET	GO:0014812	IEA
MET	GO:0014902	IEA
MET	GO:0018108	IEA
MET	GO:0018108	IEA
MET	GO:0018108	IEA
MET	GO:0018108	IEA
MET	GO:0018108	NAS
MET	GO:0018108	TAS
MET	GO:0030534	IEA
MET	GO:0042593	IEA
MET	GO:0045944	IDA
MET	GO:0046777	IEA
MET	GO:0048012	IEA
MET	GO:0048754	IMP
MET	GO:0050918	IDA
MET	GO:0051450	IEA
MET	GO:0060665	IEA
MET	GO:0071526	IDA
MET	GO:1901299	IMP
MET	GO:2001028	IMP
MFI2	GO:0010756	IDA
MFI2	GO:0055072	IEA
MFI2	GO:0090091	IDA
MFI2	GO:0097286	IMP
MFI2	GO:1900025	IDA
MFI2	GO:0001558	IMP
MFI2	GO:0042127	IMP
ADRB1	GO:0001659	IBA
ADRB1	GO:0001996	IBA
ADRB1	GO:0002024	IEA
ADRB1	GO:0002025	IBA
ADRB1	GO:0003061	IEA
ADRB1	GO:0003084	IEA
ADRB1	GO:0005980	IEA
ADRB1	GO:0006915	IEA
ADRB1	GO:0007190	TAS
ADRB1	GO:0007266	IEA
ADRB1	GO:0007267	IBA
ADRB1	GO:0007568	IEA
ADRB1	GO:0007613	IEA
ADRB1	GO:0009409	IEA
ADRB1	GO:0019233	IEA
ADRB1	GO:0030819	IDA
ADRB1	GO:0030819	IDA
ADRB1	GO:0031649	IEA
ADRB1	GO:0033365	IEA
ADRB1	GO:0035811	IEA
ADRB1	GO:0040015	IEA
ADRB1	GO:0042060	IEA
ADRB1	GO:0042596	IEA
ADRB1	GO:0043065	IEA
ADRB1	GO:0043547	IDA
ADRB1	GO:0043950	IDA
ADRB1	GO:0045986	IEA
ADRB1	GO:0046878	IEA
ADRB1	GO:0050873	IEA
ADRB1	GO:0051924	IEA
ADRB1	GO:0055088	IEA
ADRB1	GO:0060080	IEA
ADRB1	GO:0061051	IEA
ADRB1	GO:0071880	IDA
ADRB1	GO:0086004	IEA
ADRB1	GO:1900135	IEA
ADRB1	GO:2001259	IEA
MYL3	GO:0002026	IMP
MYL3	GO:0006942	IMP
MYL3	GO:0007519	IEA
MYL3	GO:0008152	IEA
MYL3	GO:0030049	TAS
MYL3	GO:0032781	ISS
MYL3	GO:0055010	IMP
MYL3	GO:0055010	IMP
MYL3	GO:0060048	IMP
CFH	GO:0006956	TAS
CFH	GO:0006957	IEA
CFH	GO:0030449	TAS
CFH	GO:0045087	TAS
FGF4	GO:0001502	IEA
FGF4	GO:0007165	TAS
FGF4	GO:0007173	TAS
FGF4	GO:0007267	TAS
FGF4	GO:0008284	IGI
FGF4	GO:0008284	IGI
FGF4	GO:0008286	TAS
FGF4	GO:0008543	IGI
FGF4	GO:0008543	IGI
FGF4	GO:0008543	TAS
FGF4	GO:0008543	TAS
FGF4	GO:0008543	TAS
FGF4	GO:0008543	TAS
FGF4	GO:0008543	TAS
FGF4	GO:0008543	TAS
FGF4	GO:0008543	TAS
FGF4	GO:0008543	TAS
FGF4	GO:0008543	TAS
FGF4	GO:0008543	TAS
FGF4	GO:0008543	TAS
FGF4	GO:0008543	TAS
FGF4	GO:0010463	IDA
FGF4	GO:0019827	IEA
FGF4	GO:0035116	IEA
FGF4	GO:0038095	TAS
FGF4	GO:0042475	IEA
FGF4	GO:0043066	IEA
FGF4	GO:0045087	TAS
FGF4	GO:0045944	IEA
FGF4	GO:0048011	TAS
FGF4	GO:0048015	TAS
FGF4	GO:0051781	IEA
FGF4	GO:0060363	IEA
FGF4	GO:0060561	IEA
FGF4	GO:0060591	IDA
FGF4	GO:0070374	IDA
FGF4	GO:2000544	IDA
SNRNP70	GO:0000398	IDA
SNRNP70	GO:0000398	IC
SNRNP70	GO:0000398	TAS
SNRNP70	GO:0006397	TAS
SNRNP70	GO:0008380	TAS
SNRNP70	GO:0010467	TAS
SNRNP70	GO:0043484	IMP
SNRNP70	GO:0048026	IEA
HCK	GO:0002522	TAS
HCK	GO:0002758	TAS
HCK	GO:0006468	TAS
HCK	GO:0006954	IEA
HCK	GO:0007155	TAS
HCK	GO:0007169	IBA
HCK	GO:0007229	TAS
HCK	GO:0007498	TAS
HCK	GO:0008284	IMP
HCK	GO:0008360	IMP
HCK	GO:0008360	IMP
HCK	GO:0016032	TAS
HCK	GO:0018108	IMP
HCK	GO:0019221	TAS
HCK	GO:0030154	IBA
HCK	GO:0030838	TAS
HCK	GO:0031663	TAS
HCK	GO:0038083	IBA
HCK	GO:0038096	TAS
HCK	GO:0043066	IMP
HCK	GO:0043299	TAS
HCK	GO:0045087	IBA
HCK	GO:0045087	TAS
HCK	GO:0045728	TAS
HCK	GO:0046777	IMP
HCK	GO:0050690	TAS
HCK	GO:0050727	TAS
HCK	GO:0050764	IMP
HCK	GO:0051090	IMP
HCK	GO:0060333	TAS
HCK	GO:0071375	IBA
HCK	GO:0071801	IDA
HCK	GO:2000251	IMP
HCK	GO:2000251	IDA
FCGR3A	GO:0006955	TAS
FCGR3A	GO:0038096	TAS
FCGR3A	GO:0045087	TAS
FCGR3A	GO:0050776	TAS
ITGA5	GO:0001525	TAS
ITGA5	GO:0007044	IEA
ITGA5	GO:0007155	TAS
ITGA5	GO:0007157	IEA
ITGA5	GO:0007159	IEA
ITGA5	GO:0007229	IEA
ITGA5	GO:0007411	TAS
ITGA5	GO:0007596	TAS
ITGA5	GO:0007613	IEA
ITGA5	GO:0010811	IEA
ITGA5	GO:0016032	IEA
ITGA5	GO:0030198	TAS
ITGA5	GO:0030335	IEA
ITGA5	GO:0030949	TAS
ITGA5	GO:0031589	IMP
ITGA5	GO:0033631	IEA
ITGA5	GO:0034113	IMP
ITGA5	GO:0035313	IEP
ITGA5	GO:0035987	IMP
ITGA5	GO:0050731	IMP
ITGA5	GO:0050900	TAS
ITGA5	GO:2000811	IMP
NFIC	GO:0000122	IGI
NFIC	GO:0000122	IDA
NFIC	GO:0006260	IEA
NFIC	GO:0006366	TAS
NFIC	GO:0042475	IEA
NFIC	GO:0045944	IDA
NFIC	GO:0045944	IDA
VIM	GO:0006915	TAS
VIM	GO:0006921	TAS
VIM	GO:0006928	TAS
VIM	GO:0010628	IEA
VIM	GO:0010977	IEA
VIM	GO:0012501	TAS
VIM	GO:0014002	IEA
VIM	GO:0016032	IEA
VIM	GO:0030049	TAS
VIM	GO:0045109	IEA
VIM	GO:0060020	IEA
VIM	GO:0060395	IEA
VIM	GO:0070307	IEA
CYP3A4	GO:0006629	TAS
CYP3A4	GO:0006706	IMP
CYP3A4	GO:0006805	TAS
CYP3A4	GO:0006805	TAS
CYP3A4	GO:0006805	TAS
CYP3A4	GO:0008202	IMP
CYP3A4	GO:0008209	TAS
CYP3A4	GO:0009822	IDA
CYP3A4	GO:0016098	IDA
CYP3A4	GO:0017144	IDA
CYP3A4	GO:0017144	IDA
CYP3A4	GO:0036378	IDA
CYP3A4	GO:0042359	IC
CYP3A4	GO:0042737	IDA
CYP3A4	GO:0042737	IMP
CYP3A4	GO:0042738	IDA
CYP3A4	GO:0044281	TAS
CYP3A4	GO:0046483	IDA
CYP3A4	GO:0055114	IDA
CYP3A4	GO:0055114	IDA
CYP3A4	GO:0070989	IDA
CYP3A4	GO:0070989	IDA
CYP21A2	GO:0006704	TAS
CYP21A2	GO:0006705	TAS
CYP21A2	GO:0006805	TAS
CYP21A2	GO:0006805	TAS
CYP21A2	GO:0008202	TAS
